id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29439383,Rental unit in Dallas · ★4.65 · 1 bedroom · 1 bed · 1 bath,3324376,Alex From Abode,,District 2,32.7784,-96.79449,Entire home/apt,94,1,69,2023-05-07,1.20,16,326,2,
29439570,Rental unit in Dallas · ★4.51 · 1 bedroom · 2 beds · 1 bath,3324376,Alex From Abode,,District 2,32.77798,-96.79665,Entire home/apt,94,1,100,2023-02-21,1.74,16,349,9,
29482515,Home in Dallas · ★4.69 · 4 bedrooms · 5 beds · 2 baths,8804876,Angela,,District 13,32.89884,-96.87337,Entire home/apt,234,5,120,2023-05-27,2.22,3,0,26,
29611902,Rental unit in Dallas · ★4.50 · 2 bedrooms · 2 beds · 1 bath,43042344,Square House,,District 2,32.80772,-96.81265,Entire home/apt,114,14,132,2023-04-28,2.31,114,337,22,
29636918,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,211225279,Jack,,District 14,32.80856,-96.79536,Entire home/apt,95,20,0,,,36,227,0,
29647505,Rental unit in Dallas · ★4.78 · 1 bedroom · 1 bed · 1 bath,4952226,Tim,,District 2,32.80994,-96.81272,Entire home/apt,96,2,203,2023-07-09,3.54,8,305,44,
29678879,Rental unit in Dallas · ★4.62 · 2 bedrooms · 2 beds · 1 bath,43042344,Square House,,District 2,32.80788,-96.81114,Entire home/apt,117,5,163,2023-07-05,2.85,114,364,55,
29687028,Rental unit in Dallas · 1 bedroom · 3 beds · 1 bath,211225279,Jack,,District 2,32.81233,-96.83147,Entire home/apt,120,70,1,2019-10-03,0.02,36,196,0,
29763915,Rental unit in Dallas · ★4.58 · 1 bedroom · 2 beds · 1 bath,305350123,Corporate,,District 2,32.77908,-96.79595,Entire home/apt,112,30,52,2021-03-05,0.94,18,365,0,
29807144,Condo in Dallas · ★4.88 · Studio · 2 beds · 2 baths,26026987,Andrew J,,District 2,32.81007,-96.81599,Entire home/apt,156,1,33,2019-11-10,0.58,2,143,0,
29833821,Home in Dallas · ★4.90 · 2 bedrooms · 2 beds · 2 baths,224408066,Steve,,District 11,32.92698,-96.79811,Entire home/apt,250,2,10,2023-07-03,0.19,1,61,8,
29857493,Loft in Dallas · ★4.64 · 1 bedroom · 4 beds · 1 bath,224496284,EZ Choice Suites,,District 2,32.77665,-96.79633,Entire home/apt,130,2,56,2020-02-06,0.99,1,0,0,
29877961,Guesthouse in Dallas · ★4.94 · Studio · 1 bed · 1 bath,224682463,Craig,,District 14,32.80174,-96.7678,Entire home/apt,55,30,34,2023-05-03,0.60,1,250,6,
29983487,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,22255852,Ryan,,District 13,32.89937,-96.87459,Private room,44,14,16,2019-09-27,0.28,2,129,0,
29995753,Home in Dallas · ★4.64 · 3 bedrooms · 3 beds · 2 baths,51662786,Shelby,,District 2,32.79876,-96.77398,Entire home/apt,114,2,138,2023-06-26,2.44,17,168,24,
30034233,Townhouse in Dallas · ★4.77 · 3 bedrooms · 5 beds · 3.5 baths,25013580,Johnny,,District 14,32.79441,-96.79009,Entire home/apt,193,2,89,2022-09-25,1.58,1,219,3,
30098590,Rental unit in Dallas · Studio · 1 bed · 1 bath,112593570,Max,,District 2,32.79369,-96.80984,Entire home/apt,90,28,0,,,61,10,0,
30098594,Rental unit in Dallas · Studio · 1 bed · 1 bath,112593570,Max,,District 2,32.79342,-96.80775,Entire home/apt,90,40,0,,,61,10,0,
30098893,Rental unit in Dallas · ★4.67 · 2 bedrooms · 2 beds · 2 baths,112593570,Max,,District 14,32.80423,-96.79044,Entire home/apt,210,56,3,2019-03-11,0.05,61,300,0,
30105918,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.8078,-96.79603,Entire home/apt,125,56,1,2019-09-28,0.02,61,178,0,
30129852,Home in Dallas · ★4.80 · 4 bedrooms · 10 beds · 2 baths,21894497,Sam,,District 1,32.73247,-96.84085,Entire home/apt,299,2,99,2023-03-25,1.78,2,254,5,
30131239,Home in Dallas · ★4.83 · 4 bedrooms · 7 beds · 2 baths,93232901,Ej,,District 14,32.81955,-96.78715,Entire home/apt,151,1,212,2023-06-25,3.88,16,249,44,
30180184,Rental unit in Dallas · ★4.84 · 1 bedroom · 1 bed · 1 bath,24921413,Micah,,District 1,32.74692,-96.83434,Entire home/apt,75,14,61,2023-03-01,1.09,8,327,4,
30370365,Condo in Dallas · ★4.51 · 3 bedrooms · 3 beds · 2.5 baths,149079146,Brian,,District 14,32.81697,-96.80658,Entire home/apt,300,1,161,2022-06-12,2.90,1,89,0,
30374120,Rental unit in Dallas · ★4.84 · 1 bedroom · 1 bed · 1 bath,24921413,Micah,,District 1,32.74735,-96.83398,Entire home/apt,66,28,77,2023-02-06,1.37,8,352,9,
30395945,Rental unit in Dallas · ★4.88 · 1 bedroom · 1 bed · 1 bath,24921413,Micah,,District 1,32.74689,-96.83387,Entire home/apt,71,14,72,2023-06-17,1.29,8,270,5,
30404061,Home in Dallas · ★4.68 · 3 bedrooms · 5 beds · 2.5 baths,30375815,Yossi,,District 12,32.98865,-96.77937,Entire home/apt,285,3,63,2023-04-10,1.13,2,196,12,
30444501,Home in Dallas · ★4.35 · 3 bedrooms · 3 beds · 2 baths,218095119,Tron,,District 7,32.75498,-96.64422,Entire home/apt,95,5,17,2022-11-22,0.30,1,89,2,
30445206,Rental unit in Dallas · ★4.79 · 1 bedroom · 2 beds · 1 bath,37953969,Elias,,District 2,32.79459,-96.7664,Entire home/apt,70,2,34,2023-05-30,0.61,2,335,8,
30446941,Rental unit in Dallas · ★4.79 · 1 bedroom · 2 beds · 1 bath,37953969,Elias,,District 2,32.79459,-96.7664,Entire home/apt,74,2,33,2023-05-01,0.59,2,281,12,
30551485,Rental unit in Dallas · ★4.33 · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.80534,-96.79743,Entire home/apt,120,20,3,2022-02-03,0.10,61,198,0,
30580056,Townhouse in Dallas · ★4.83 · 2 bedrooms · 2 beds · 2.5 baths,228255453,Jeannie,,District 9,32.85629,-96.74137,Entire home/apt,129,45,6,2022-03-01,0.12,1,75,0,
30692729,Condo in Dallas · ★4.43 · 2 bedrooms · 2 beds · 2 baths,87715890,Amanda,,District 13,32.87471,-96.75736,Entire home/apt,122,2,53,2023-06-07,0.95,6,118,9,
30693183,Condo in Dallas · ★4.71 · 2 bedrooms · 1 bed · 1 private bath,87715890,Amanda,,District 13,32.87404,-96.75699,Private room,259,60,7,2022-05-15,0.13,6,118,0,
30693355,Condo in Dallas · ★4.86 · 2 bedrooms · 1 bed · 1 private bath,87715890,Amanda,,District 13,32.87329,-96.75891,Private room,279,2,7,2022-05-15,0.13,6,118,0,
30746310,Townhouse in Dallas · ★4.85 · 3 bedrooms · 7 beds · 2 baths,14138202,Nancy,,District 11,32.9285,-96.7676,Entire home/apt,199,5,75,2023-02-01,1.34,5,333,6,
30749815,Guesthouse in Dallas · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,230114897,Brett And Haley,,District 9,32.83175,-96.69009,Entire home/apt,104,2,69,2023-06-17,1.39,1,175,22,
30816820,Rental unit in Dallas · ★4.52 · 1 bedroom · 1 bed · 1 bath,3324376,Alex From Abode,,District 2,32.77626,-96.7963,Entire home/apt,94,1,71,2023-03-20,1.29,16,342,6,
30817101,Rental unit in Dallas · ★4.53 · 1 bedroom · 2 beds · 1 bath,3324376,Alex From Abode,,District 2,32.77712,-96.79444,Entire home/apt,94,1,68,2022-09-08,1.23,16,341,2,
30870600,Rental unit in Dallas · ★4.67 · 1 bedroom · 1 bed · 1 bath,91210259,Jake,,District 14,32.82551,-96.78627,Entire home/apt,85,4,3,2021-05-09,0.11,1,0,0,
30977475,Rental unit in Dallas · ★4.76 · 1 bedroom · 1 bed · 1 bath,28455704,Mat,,District 12,32.99797,-96.77469,Entire home/apt,101,1,278,2023-06-30,5.02,1,229,29,
31087716,Home in Dallas · ★4.87 · 3 bedrooms · 4 beds · 2 baths,27845745,Carmel,,District 1,32.75311,-96.82583,Entire home/apt,298,1,209,2023-05-29,3.78,1,0,30,
31100738,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,169945858,A-Solutions BnB,,District 8,32.69081,-96.65656,Private room,54,4,25,2022-03-25,0.71,7,289,0,
31102413,Condo in Dallas · ★4.0 · 1 bedroom · 2 beds · 1 bath,232413402,Kenneth,,District 13,32.88783,-96.76425,Entire home/apt,660,2,3,2019-03-25,0.06,1,0,0,
31201590,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81235,-96.83037,Entire home/apt,120,20,1,2019-04-29,0.02,198,170,0,
31201685,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81212,-96.83064,Entire home/apt,200,2,2,2019-09-08,0.04,198,189,0,
31270612,Home in Dallas · ★4.89 · 3 bedrooms · 5 beds · 3 baths,35342054,Deborah,,District 14,32.813140347745154,-96.75790829921657,Entire home/apt,256,2,38,2023-05-31,0.70,5,158,3,
31281912,Rental unit in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,20415278,Joseph,,District 14,32.7994,-96.76767,Entire home/apt,100,2,29,2023-05-14,1.55,2,38,13,
31329966,Condo in Garland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,160117825,Nick,,District 9,32.85994,-96.53832,Entire home/apt,73,31,7,2022-10-31,0.27,3,333,1,
31332049,Rental unit in Dallas · ★4.64 · 2 bedrooms · 3 beds · 2 baths,3324376,Alex From Abode,,District 2,32.77847,-96.79579,Entire home/apt,102,1,134,2023-06-27,2.43,16,326,39,
31339678,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.8063,-96.79765,Entire home/apt,120,7,0,,,198,155,0,
31339734,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.808,-96.79759,Entire home/apt,150,12,0,,,198,155,0,
31339767,Rental unit in Dallas · ★4.57 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.8065,-96.79734,Entire home/apt,135,20,7,2022-12-13,0.31,198,0,3,
31340034,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,211225279,Jack,,District 14,32.80826,-96.79629,Entire home/apt,120,12,1,2022-05-06,0.07,36,198,0,
31340332,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,211225279,Jack,,District 14,32.80792,-96.79749,Entire home/apt,120,70,0,,,36,198,0,
31340382,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,211225279,Jack,,District 14,32.80668,-96.79583,Entire home/apt,120,40,0,,,36,198,0,
31340427,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,211225279,Jack,,District 14,32.8083,-96.7962,Entire home/apt,120,20,0,,,36,198,0,
31340815,Rental unit in Dallas · 2 bedrooms · 3 beds · 2 baths,211225279,Jack,,District 14,32.80064,-96.79263,Entire home/apt,190,84,0,,,36,300,0,
31444641,Condo in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,57792678,Alex,,District 13,32.87929,-96.75623,Entire home/apt,77,14,33,2023-07-10,0.60,1,251,4,
31524397,Townhouse in Dallas · ★4.48 · 3 bedrooms · 4 beds · 2.5 baths,236234443,Sunshine,,District 14,32.81392,-96.79537,Entire home/apt,210,90,42,2020-08-29,0.78,1,317,0,
31557830,Condo in Dallas · ★4.95 · 1 bedroom · 1 bed · 1 bath,94063560,Christina,,District 14,32.81251,-96.76317,Entire home/apt,99,1,346,2023-07-07,6.46,2,48,87,
31572670,Home in Dallas · ★4.77 · 3 bedrooms · 7 beds · 2 baths,190194278,Verlean,,District 11,32.94808,-96.77788,Entire home/apt,179,2,64,2023-04-30,1.18,4,332,4,
31573488,Bungalow in Dallas · 2 bedrooms · 3 beds · 2 baths,236673155,Foy,,District 1,32.72739,-96.85335,Entire home/apt,300,3,0,,,2,0,0,
31600212,Home in Dallas · ★4.78 · 3 bedrooms · 8 beds · 3 baths,236610068,Ashley,,District 1,32.74136,-96.86292,Entire home/apt,200,2,153,2023-07-09,2.90,1,72,33,
31619906,Rental unit in Dallas · ★4.93 · 2 bedrooms · 1 bed · 2 baths,75946268,Kelvin,,District 14,32.79846,-96.78624,Entire home/apt,450,1,14,2019-10-20,0.26,1,358,0,
31625318,Rental unit in Dallas · ★4.23 · 1 bedroom · 1 bed · 1 bath,43042344,Square House,,District 2,32.80921,-96.81314,Entire home/apt,91,14,88,2023-06-14,1.63,114,356,25,
31625801,Home in Dallas · ★5.0 · 3 bedrooms · 5 beds · 2 baths,237103801,Monica,,District 7,32.80037,-96.70835,Entire home/apt,239,30,5,2019-07-06,0.09,1,269,0,
31628641,Home in Dallas · ★4.78 · 3 bedrooms · 4 beds · 2 baths,81834325,Tom,,District 12,33.01143,-96.80779,Entire home/apt,140,4,9,2023-06-29,0.96,1,74,9,
31695150,Home in Dallas · ★4.89 · 3 bedrooms · 6 beds · 2 baths,219470672,Staycay,,District 2,32.84664,-96.83472,Entire home/apt,227,4,72,2023-01-13,1.32,1,0,6,
31704508,Home in Dallas · ★4.94 · 2 bedrooms · 3 beds · 2 baths,228893882,Nancy,,District 1,32.74084,-96.84209,Entire home/apt,164,2,109,2022-08-01,2.07,1,7,2,
31797842,Home in Dallas · ★4.84 · 4 bedrooms · 6 beds · 3 baths,123649125,Sean,,District 1,32.75062,-96.86825,Entire home/apt,225,2,128,2023-05-29,2.35,3,250,14,
31916093,Home in Dallas · ★4.97 · 3 bedrooms · 2 beds · 2 baths,121544944,Taylor,,District 7,32.81342,-96.69486,Entire home/apt,171,2,112,2023-05-28,2.53,3,344,26,
31926816,Guesthouse in Dallas · ★4.96 · 1 bedroom · 2 beds · 1 bath,239368401,Lizhen Jocelyn,,District 9,32.85305,-96.74566,Entire home/apt,117,3,210,2023-07-03,3.89,2,72,35,
31948892,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80868,-96.79577,Entire home/apt,71,5,1,2019-02-14,0.02,198,123,0,
31949081,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80849,-96.79675,Entire home/apt,120,12,0,,,198,123,0,
31949250,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.8107,-96.79584,Entire home/apt,120,40,0,,,198,123,0,
32008991,Rental unit in Dallas · ★4.70 · 1 bedroom · 2 beds · 1 bath,10901678,Vera,,District 14,32.82363,-96.76495,Entire home/apt,81,1,282,2023-07-11,5.23,25,333,50,
32046850,Rental unit in Dallas · ★4.68 · 1 bedroom · 1 bed · 1 bath,215448551,Frontdesk,,District 2,32.777691,-96.795959,Entire home/apt,95,1,327,2023-07-12,6.05,2,339,65,
32048502,Rental unit in Dallas · ★4.65 · 1 bedroom · 1 bed · 1 bath,215448551,Frontdesk,,District 2,32.777691,-96.795959,Entire home/apt,83,2,331,2023-07-12,6.11,2,343,39,
32179681,Rental unit in Dallas · ★4.16 · 1 bedroom · 1 bed · 1 bath,43042344,Square House,,District 14,32.81586,-96.80886,Entire home/apt,84,2,99,2023-07-09,1.84,114,365,25,
32205492,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81348,-96.79004,Entire home/apt,118,40,0,,,198,353,0,
32206471,Rental unit in Dallas · ★4.77 · 2 bedrooms · 2 beds · 1 bath,29523101,Sharron,,District 2,32.79177,-96.76583,Entire home/apt,120,30,35,2023-06-09,0.69,5,345,3,
32242193,Condo in Dallas · ★4.75 · 2 bedrooms · 2 beds · 2 baths,52313523,Steve,,District 14,32.84336,-96.76274,Entire home/apt,76,60,4,2022-07-30,0.08,1,1,1,
32242656,Home in Dallas · ★4.95 · 1 bedroom · 1 bed · 1 private bath,241956903,Diane,,District 11,32.8881,-96.78116,Private room,56,2,96,2023-05-29,1.80,1,131,22,
32267515,Home in Dallas · ★4.93 · 3 bedrooms · 5 beds · 3 baths,242121488,Martha,,District 1,32.75518,-96.82948,Entire home/apt,274,2,121,2023-06-25,2.29,1,165,22,
32271893,Loft in Dallas · ★5.0 · Studio · 1 bed · 1 bath,242162552,Leonard,,District 9,32.81611,-96.69509,Entire home/apt,99,3,84,2023-07-05,1.62,2,291,15,
32290623,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,10218711,Rebecca,,District 13,32.90402,-96.86799,Private room,65,1,36,2022-04-10,0.69,1,153,0,
32311401,Home in Dallas · ★4.62 · 2 bedrooms · 5 beds · 1 bath,147574306,Anthony,,District 1,32.74726,-96.83859,Entire home/apt,140,2,148,2023-06-05,2.80,4,186,12,
32312251,Home in Dallas · ★4.50 · 5 bedrooms · 11 beds · 3 baths,147574306,Anthony,,District 1,32.74932,-96.83989,Entire home/apt,267,2,105,2023-06-26,1.99,4,186,21,
32377324,Condo in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7328162,Paula,,District 14,32.81056,-96.76697,Entire home/apt,100,30,14,2023-02-17,0.28,1,47,2,
32425018,Cottage in Dallas · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,11775451,Faye,,District 4,32.73039,-96.8222,Private room,44,1,272,2023-07-01,5.11,2,85,42,
32443178,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 private bath,221928217,Pauline,,District 9,32.85387,-96.69894,Private room,59,6,7,2021-09-24,0.14,3,89,0,
32475281,Home in Dallas · ★4.57 · 3 bedrooms · 3 beds · 2 baths,885061,Roberto,,District 7,32.79807,-96.70301,Entire home/apt,150,4,21,2023-03-20,0.42,3,147,5,
32476468,Rental unit in Dallas · ★4.61 · 1 bedroom · 1 bed · 1 bath,94631346,Vanessa,,District 12,33.0152,-96.83634,Entire home/apt,84,2,59,2020-10-04,1.11,1,0,0,
32499103,Townhouse in Dallas · ★4.91 · 2 bedrooms · 3 beds · 2.5 baths,41923076,Anj,,District 2,32.81238,-96.78474,Entire home/apt,142,2,143,2023-06-30,2.68,9,164,28,
32503739,Townhouse in Dallas · ★4.84 · 2 bedrooms · 3 beds · 2.5 baths,41923076,Anj,,District 2,32.81198,-96.78421,Entire home/apt,178,2,133,2023-06-30,2.50,9,144,19,
32521040,Home in Dallas · ★4.67 · 7 bedrooms · 10 beds · 4 baths,123649125,Sean,,District 1,32.75033,-96.84024,Entire home/apt,275,2,180,2023-06-30,3.44,3,246,27,
32579157,Rental unit in Dallas · ★4.88 · 1 bedroom · 1 bed · 1 bath,104509952,Anthony,,District 14,32.8129299,-96.80942940000001,Entire home/apt,99,3,17,2023-06-12,2.02,7,349,17,
32635457,Home in Dallas · ★4.94 · 1 bedroom · 1 bed · 1 private bath,16023496,Gavin,,District 12,32.98569,-96.77236,Private room,90,1,16,2022-06-28,0.31,2,179,0,
32689661,Home in Dallas · ★4.27 · 5 bedrooms · 7 beds · 3 baths,43042344,Square House,,District 1,32.7511,-96.83637,Entire home/apt,296,2,135,2023-07-02,2.55,114,338,25,
32709527,Home in Dallas · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,22255852,Ryan,,District 13,32.90152,-96.87439,Private room,69,6,21,2021-04-20,0.41,2,144,0,
32711369,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81331,-96.7916,Entire home/apt,92,28,1,2020-10-03,0.03,36,365,0,
32711571,Rental unit in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 bath,108514926,Dalls,,District 14,32.8149,-96.79168,Entire home/apt,125,20,3,2022-06-25,0.09,198,353,0,
32711584,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81324,-96.79036,Entire home/apt,120,20,0,,,36,352,0,
32721134,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81299,-96.7914,Entire home/apt,120,12,1,2021-09-18,0.04,198,21,0,
32721170,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81502,-96.79064,Entire home/apt,130,11,0,,,36,21,0,
32721459,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81487,-96.79004,Entire home/apt,120,7,1,2022-06-29,0.08,198,88,0,
32721463,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81285,-96.79049,Entire home/apt,130,7,1,2020-09-06,0.03,36,88,0,
32721623,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.8144,-96.78986,Entire home/apt,170,2,2,2020-06-28,0.04,198,6,0,
32722066,Rental unit in Dallas · ★4.75 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81322,-96.79152,Entire home/apt,167,3,4,2023-02-17,0.08,198,234,1,
32722127,Rental unit in Dallas · ★4.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.8144,-96.79009,Entire home/apt,117,5,4,2022-08-27,0.08,198,8,1,
32746403,Home in Dallas · ★4.54 · 1 bedroom · 1 bed · 1.5 baths,216674639,Tim,,District 12,32.98975,-96.75807,Private room,45,25,13,2022-06-04,0.27,3,56,0,
32757794,Townhouse in Dallas · ★4.91 · 1 bedroom · 1 bed · 1 private bath,59632723,Kevin,,District 2,32.80792,-96.8129,Private room,74,2,85,2023-07-14,1.62,1,151,25,
32767166,Condo in Dallas · ★4.91 · 2 bedrooms · 4 beds · 2.5 baths,246442951,Liz,,District 14,32.81386,-96.75672,Entire home/apt,322,31,23,2021-11-28,0.45,1,258,0,
32792553,Home in Dallas · ★4.58 · 2 bedrooms · 2 beds · 1 bath,104530506,Taylor,,District 2,32.81742,-96.82783,Entire home/apt,166,2,183,2023-05-24,3.53,2,0,26,
32805335,Home in Dallas · ★4.76 · 6 bedrooms · 10 beds · 3.5 baths,193512222,Carpediem,,District 14,32.81532,-96.76544,Entire home/apt,515,3,108,2023-07-01,2.07,22,306,32,
32821971,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81485,-96.79171,Entire home/apt,130,84,0,,,36,365,0,
32822351,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81494,-96.78989,Entire home/apt,107,40,0,,,36,365,0,
32824409,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81312,-96.79202,Entire home/apt,105,12,0,,,36,365,0,
32824411,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81436,-96.78995,Entire home/apt,90,7,2,2020-12-27,0.04,198,365,0,
32824546,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,211225279,Jack,,District 14,32.81297,-96.79128,Entire home/apt,103,84,2,2022-10-07,0.13,36,287,1,
32824666,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81329,-96.79214,Entire home/apt,120,28,3,2022-04-27,0.10,198,365,0,
32824745,Rental unit in Dallas · ★4.50 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81479,-96.79207,Entire home/apt,105,56,4,2023-02-26,0.11,198,288,1,
32824830,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81484,-96.79155,Entire home/apt,137,3,1,2022-10-03,0.10,198,365,1,
32824918,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81478,-96.79053,Entire home/apt,326,2,1,2019-09-23,0.02,198,365,0,
32825083,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.81442,-96.79177,Entire home/apt,88,20,1,2021-06-13,0.04,61,365,0,
32847559,Townhouse in Dallas · ★4.89 · 2 bedrooms · 3 beds · 2.5 baths,41923076,Anj,,District 2,32.81265,-96.78277,Entire home/apt,153,2,134,2023-06-30,2.54,9,155,16,
32848175,Townhouse in Dallas · ★4.87 · 2 bedrooms · 3 beds · 2.5 baths,41923076,Anj,,District 2,32.81373,-96.78474,Entire home/apt,172,2,172,2023-06-28,3.25,9,136,27,
32859754,Rental unit in Dallas · ★4.88 · 1 bedroom · 1 bed · 1 bath,4952226,Tim,,District 2,32.8112,-96.81398,Entire home/apt,67,2,162,2023-05-11,3.07,8,275,41,
32899521,Bungalow in Dallas · ★4.69 · 1 bedroom · 1 bed · 1 bath,430957331,Deisy,,District 14,32.7975,-96.79987,Entire home/apt,138,4,72,2023-06-16,1.36,14,151,17,
32910613,Home in Dallas · ★4.83 · 5 bedrooms · 5 beds · 3 baths,14138202,Nancy,,District 7,32.78398,-96.70344,Entire home/apt,351,3,54,2023-06-19,1.02,5,334,16,
32933008,Home in Dallas · ★4.83 · 4 bedrooms · 10 beds · 2.5 baths,41414696,Matan,,District 12,33.00101,-96.79033,Entire home/apt,507,3,92,2023-07-05,1.83,2,354,8,
33008207,Rental unit in Dallas · ★New · Studio · 1 bed · 1 bath,206440528,Jeremiah,,District 2,32.81877,-96.83286,Entire home/apt,101,3,2,2023-07-11,2,1,236,2,
33008698,Home in Dallas · ★4.90 · 1 bedroom · 1 bed · 1 private bath,221928217,Pauline,,District 9,32.85472,-96.69801,Private room,69,6,10,2019-10-22,0.19,3,89,0,
33008826,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 private bath,221928217,Pauline,,District 9,32.8533,-96.6993,Private room,69,6,7,2021-09-25,0.15,3,89,0,
33025336,Rental unit in Dallas · ★4.0 · 2 bedrooms · 2 beds · 2 baths,112593570,Max,,District 14,32.80232,-96.79104,Entire home/apt,114,84,3,2023-05-16,0.06,61,365,1,
33095230,Home in Dallas · ★4.50 · 3 bedrooms · 3 beds · 2 baths,156450080,Daychell,,District 3,32.70275,-96.88692,Entire home/apt,115,1,4,2023-05-05,0.55,1,19,4,
33108114,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81019,-96.83027,Entire home/apt,120,70,0,,,198,170,0,
33108342,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81166,-96.83039,Entire home/apt,120,40,0,,,198,170,0,
33108469,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81153,-96.83241,Entire home/apt,135,2,0,,,198,170,0,
33108785,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81247,-96.83021,Entire home/apt,120,12,0,,,198,170,0,
33108942,Rental unit in Dallas · ★4.67 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81047,-96.83081,Entire home/apt,100,2,3,2021-03-22,0.08,198,170,0,
33112349,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.8121,-96.83018,Entire home/apt,61,4,2,2021-02-11,0.06,198,170,0,
33112586,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.81209,-96.83186,Entire home/apt,63,2,1,2020-05-10,0.03,198,170,0,
33122488,Loft in Dallas · ★4.81 · Studio · 2 beds · 1 bath,91195494,Steven,,District 2,32.7766,-96.78145,Entire home/apt,90,4,42,2023-05-08,0.80,5,176,11,
33160032,Home in Dallas · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,16023496,Gavin,,District 12,32.98446,-96.77429,Private room,75,1,3,2022-09-01,0.07,2,178,2,
